,0,1,2
1834,4.0,0.41588477,-5.7424375
1835,0.0,0.4820332,-1.2183125
1836,1.0,0.10305469,-0.2403125
1837,4.0,0.12210156,-2.33825
1838,1.0,0.090236328,-0.73775
1839,0.0,0.19142383,-2.952
1840,6.0,0.17447852,-3.6551875
1841,0.0,0.41204297,-4.5963125
1842,4.0,0.32420508,-5.0073125
1843,9.0,0.28972266,-3.752625
1844,0.0,0.28090625,-1.948125
1845,4.0,0.2536543,-5.4265
1846,9.0,0.21825586,-3.408625
1847,3.0,0.26871289,-3.656875
1848,0.0,0.31465625,-3.7899375
1849,1.0,0.18232422,-0.7585
1850,4.0,0.27801758,-3.6923125
1851,2.0,0.39512695,-6.255875
1852,0.0,0.40140625,-4.0538125
1853,0.0,0.4467832,-4.06625
1854,9.0,0.27195508,-4.1985625
1855,7.0,0.32285156,-5.26975
1856,2.0,0.264375,-3.62875
1857,0.0,0.50605664,-2.7380625
1858,1.0,0.1652832,-0.774875
1859,9.0,0.2920332,-4.6695
1860,7.0,0.30325391,-4.8945625
1861,2.0,0.31404102,-4.346125
1862,0.0,0.52707617,-4.68575
1863,9.0,0.35478711,-6.158125
1864,9.0,0.22727734,-3.095375
1865,7.0,0.19614844,-2.9331875
1866,1.0,0.20256055,-1.8050625
1867,0.0,0.41253711,-2.4326875
1868,2.0,0.28978516,-5.5816875
1869,9.0,0.17563477,-3.6879375
1870,7.0,0.1608125,-3.3086875
1871,2.0,0.17264844,-2.9095625
1872,1.0,0.09682226599999999,-0.44275
1873,0.0,0.23301758,-2.77575
1874,1.0,0.09972265599999999,-0.31875
1875,8.0,0.20248633,-1.470125
1876,6.0,0.15878711,-2.5393125
1877,4.0,0.20133203,-3.4996875
1878,2.0,0.24851367,-4.4968125
1879,1.0,0.15209375,-0.8670625
1880,9.0,0.20287305,-3.1580625
1881,3.0,0.17018359,-2.38025
1882,2.0,0.20826953,-2.767125
1883,0.0,0.22523437,-4.4809375
1884,1.0,0.13455859,-0.41975
1885,9.0,0.28478516,-5.7710625
1886,3.0,0.32941016,-4.59175
1887,3.0,0.28486719,-3.718875
1888,5.0,0.26508984,-4.06
1889,1.0,0.090865234,-0.7323125
1890,8.0,0.21135742,-2.489
1891,0.0,0.22986133,-2.7025625
1892,4.0,0.18523242,-3.55875
1893,9.0,0.17116602,-2.7844375
1894,1.0,0.17518555,-0.4829375
1895,8.0,0.31603125,-3.776875
1896,1.0,0.15018359,-0.1978125
1897,0.0,0.38278711,-1.911375
1898,1.0,0.13851953,-0.4943125
1899,1.0,0.19461914,-1.3445625
1900,5.0,0.27323438,-4.118625
1901,9.0,0.30327539,-3.748
1902,1.0,0.11639844,-0.897625
1903,8.0,0.23958398,-2.7159375
1904,9.0,0.25771875,-4.141
1905,0.0,0.37021289,-3.356375
1906,1.0,0.15276953,-0.793625
1907,1.0,0.10781641,-0.6705
1908,8.0,0.34157617,-4.2260625
1909,7.0,0.25145898,-4.9026875
1910,0.0,0.52820117,-3.1533125
1911,4.0,0.20696875,-3.8543125
1912,1.0,0.096380859,-0.32325
1913,9.0,0.17523047,-3.4878125
1914,1.0,0.11195312,-0.3650625
1915,0.0,0.22896484,-3.422125
1916,1.0,0.10279687,-0.2023125
1917,1.0,0.14711914,-0.7550625
1918,9.0,0.33034961,-4.2894375
1919,1.0,0.15537305,-0.8425
1920,3.0,0.24349805,-2.2509375
1921,2.0,0.28607422,-5.5879375
1922,1.0,0.26716211,-0.6474375
1923,9.0,0.41253516,-4.57525
1924,1.0,0.24172656,-0.6289375
1925,0.0,0.53497656,-4.1345
1926,1.0,0.19223047,-0.8635
1927,1.0,0.21121289,-0.41525
1928,9.0,0.38126953,-4.8755625
1929,1.0,0.20566406,-0.5256875
1930,0.0,0.42437891,-2.695125
1931,1.0,0.1553125,-0.3605
1932,1.0,0.10585156,-0.4585
1933,9.0,0.20202539,-3.603875
1934,2.0,0.19273242,-3.776
1935,5.0,0.25041016,-4.2638125
1936,5.0,0.2369043,-4.1780625
1937,1.0,0.18532422,-1.690875
1938,9.0,0.33543164,-4.2331875
1939,1.0,0.14759375,-0.6025625
1940,0.0,0.35587305,-2.288625
1941,4.0,0.24038672,-4.892
1942,1.0,0.15058984,-0.7519375
1943,9.0,0.30451758,-4.920125
1944,1.0,0.15495508,-0.492875
1945,2.0,0.28648438,-5.312
1946,4.0,0.20337109,-3.343875
1947,1.0,0.1065625,-1.722625
1948,9.0,0.1815332,-3.7371875
1949,1.0,0.10953125,-1.2106875
1950,4.0,0.16791992,-3.2544375
1951,1.0,0.073541016,-0.704625
1952,1.0,0.12032031,-0.275875
1953,9.0,0.28911719,-4.539875
1954,0.0,0.38156055,-2.6869375
1955,1.0,0.16873047,-0.674
1956,3.0,0.19408398,-3.2364375
1957,1.0,0.17599805,-0.4551875
1958,9.0,0.37572656,-4.8021875
1959,0.0,0.45810547,-2.725875
1960,0.0,0.48751172,-4.2118125
1961,3.0,0.40841602,-5.890375
1962,1.0,0.16974609,-0.8895625
1963,9.0,0.23030078,-4.562125
1964,1.0,0.19689648,-1.5423125
1965,3.0,0.33573047,-4.2478125
1966,0.0,0.37243359,-3.5903125
1967,1.0,0.12021484,-0.266625
1968,9.0,0.24195703,-3.4858125
1969,1.0,0.12619336,-0.4399375
1970,0.0,0.28279492,-1.9401875
1971,1.0,0.1387832,-0.2895
1972,1.0,0.24887109,-0.7735625
1973,9.0,0.45636133,-5.3300625
1974,0.0,0.47380469,-2.396625
1975,3.0,0.48122461,-4.6288125
1976,1.0,0.19436328,-0.691125
1977,1.0,0.22131836,-0.972
1978,0.0,0.57983398,-1.5735625
1979,1.0,0.14681641,-0.7633125
1980,1.0,0.13424609,-1.040625
1981,0.0,0.38264258,-2.117875
1982,3.0,0.33568945,-4.6773125
1983,1.0,0.10086328,-0.3555
1984,9.0,0.26592187,-4.030375
1985,0.0,0.36764844,-3.4171875
1986,1.0,0.13451758,-0.776
1987,0.0,0.29967383,-4.1315625
1988,1.0,0.14864063,-0.8965625
1989,0.0,0.36720898,-2.2955
1990,7.0,0.26274414,-5.226375
1991,1.0,0.089394531,-0.407625
1992,9.0,0.17506445,-2.9646875
1993,0.0,0.27999414,-2.9005
1994,1.0,0.11748828,-0.8951875
1995,5.0,0.27151172,-4.3516875
1996,1.0,0.077960938,-0.51175
1997,9.0,0.12290039,-2.5601875
1998,0.0,0.19261133,-1.907375
1999,1.0,0.10139063,-0.265875
2000,0.0,0.24225781,-3.93575
2001,1.0,0.15570703,-0.706375
2002,9.0,0.33235938,-5.230375
2003,0.0,0.45814258,-3.6809375
2004,2.0,0.44980664,-3.9481875
2005,5.0,0.37691602,-4.8575625
2006,1.0,0.1989707,-1.7538125
2007,9.0,0.32289844,-3.9433125
2008,8.0,0.36369141,-2.1930625
2009,6.0,0.25078516,-2.29325
2010,1.0,0.12149023,-0.6396875
2011,9.0,0.19994727,-3.95225
2012,1.0,0.10471094,-0.235125
2013,2.0,0.22086914,-3.7381875
2014,0.0,0.27367383,-2.1773125
2015,7.0,0.31211133,-5.5661875
2016,0.0,0.4121875,-4.211
2017,1.0,0.20061523,-1.3003125
2018,1.0,0.21743555,-0.8601875
2019,5.0,0.34958789,-6.155125
2020,7.0,0.29985352,-5.4546875
2021,0.0,0.26678906,-3.29475
2022,6.0,0.26062305,-4.298875
2023,0.0,0.28736133,-3.1313125
2024,5.0,0.27255078,-4.94375
2025,7.0,0.27678516,-4.6961875
2026,0.0,0.4081582,-2.5755
2027,1.0,0.20523633,-0.7739375
2028,6.0,0.24077344,-3.8563125
2029,0.0,0.40276563,-3.0210625
2030,7.0,0.13147852,-2.66425
2031,0.0,0.30507812,-4.5428125
2032,7.0,0.25610352,-4.7163125
2033,0.0,0.4871875,-3.887125
2034,8.0,0.32398242,-3.5039375
2035,1.0,0.18399219,-0.6701875
2036,7.0,0.15868945,-3.581875
2037,0.0,0.19270117,-2.1895
2038,1.0,0.094521484,-0.787
2039,0.0,0.16695508,-1.788625
2040,7.0,0.2078125,-4.278
2041,0.0,0.47977344,-3.13125
2042,0.0,0.38346484,-2.8445
2043,1.0,0.093222656,-0.914125
2044,7.0,0.25418359,-5.4633125
2045,1.0,0.23533594,-0.856375
2046,1.0,0.23345117,-1.063375
2047,1.0,0.28416211,-1.2368125
2048,7.0,0.21667773,-5.065875
2049,1.0,0.18671094,-0.538125
2050,1.0,0.17999414,-0.934875
2051,1.0,0.20324609,-0.926125
2052,1.0,0.19198828,-0.5795625
2053,1.0,0.17612305,-1.000625
2054,4.0,0.30008594,-3.7301875
2055,4.0,0.28879492,-3.6378125
2056,6.0,0.20375781,-3.5795625
2057,9.0,0.16385352,-3.171875
2058,6.0,0.14821484,-2.779125
2059,8.0,0.20150586,-2.223875
2060,1.0,0.079640625,-0.79925
2061,7.0,0.11673633,-2.6884375
2062,6.0,0.26252539,-4.9896875
2063,7.0,0.17999219,-3.5201875
2064,1.0,0.13176172,-0.646875
2065,6.0,0.26462695,-4.9809375
2066,1.0,0.24884961,-0.97475
2067,4.0,0.28505859,-5.2948125
2068,7.0,0.28702539,-5.30925
2069,4.0,0.28710938,-4.5034375
2070,6.0,0.29369727,-5.4644375
2071,6.0,0.20362305,-3.25075
2072,7.0,0.20639648,-4.3219375
2073,2.0,0.33143359,-5.4431875
2074,3.0,0.21092969,-3.133125
2075,2.0,0.32681055,-5.6421875
2076,3.0,0.21583203,-3.4614375
2077,6.0,0.30563672,-5.15925
2078,6.0,0.31766992,-6.3675
2079,7.0,0.25072656,-4.601875
2080,2.0,0.25287305,-4.3624375
2081,7.0,0.23946289,-4.7473125
2082,4.0,0.27832422,-5.4890625
2083,5.0,0.30758008,-4.352375
2084,7.0,0.22498242,-4.971
2085,0.0,0.36126172,-3.423875
2086,2.0,0.30970703,-5.2878125
2087,0.0,0.32610547,-3.250875
2088,2.0,0.22991602,-5.1326875
2089,5.0,0.2037168,-4.164625
2090,9.0,0.16495703,-2.8470625
2091,5.0,0.17627734,-3.7154375
2092,8.0,0.21023242,-3.081125
2093,5.0,0.20374805,-4.2816875
2094,0.0,0.27660547,-3.0056875
2095,6.0,0.22471289,-4.2440625
2096,4.0,0.14767578,-2.7695625
2097,9.0,0.29110156,-4.4441875
2098,7.0,0.32047656,-5.663
2099,0.0,0.44389648,-2.2238125
2100,7.0,0.36684766,-5.885625
2101,5.0,0.3470957,-5.6554375
2102,9.0,0.17897656,-3.216625
2103,7.0,0.16884961,-3.4281875
2104,1.0,0.12444727,-0.638875
2105,4.0,0.165625,-2.978625
2106,9.0,0.17573242,-3.1003125
2107,9.0,0.30642578,-4.261
2108,7.0,0.25216016,-4.95275
2109,4.0,0.15929102,-3.25825
2110,5.0,0.28688477,-4.852125
2111,1.0,0.11802539,-0.5254375
2112,4.0,0.22263086,-4.191625
2113,9.0,0.22725195,-4.150375
2114,7.0,0.29137109,-5.3916875
2115,9.0,0.23957422,-3.8883125
2116,1.0,0.13932031,-1.2410625
2117,3.0,0.38566406,-5.403625
2118,9.0,0.25096484,-4.1090625
2119,7.0,0.16872461,-2.8725625
2120,3.0,0.31589453,-4.6761875
2121,0.0,0.40474805,-2.588125
2122,9.0,0.22574219,-3.81975
2123,0.0,0.24084375,-2.174125
2124,9.0,0.2184043,-3.258125
2125,0.0,0.37858984,-2.6868125
2126,9.0,0.24298438,-3.9543125
2127,7.0,0.21582617,-4.73525
2128,3.0,0.28108203,-3.5603125
2129,0.0,0.26692383,-3.2095
2130,9.0,0.17721484,-3.185375
2131,0.0,0.29455273,-1.8113125
2132,9.0,0.19631641,-3.776
2133,3.0,0.31639063,-4.31275
2134,0.0,0.25010547,-4.1759375
2135,2.0,0.25782422,-4.0645625
2136,5.0,0.29443555,-4.777625
2137,7.0,0.15181445,-2.9251875
2138,0.0,0.39108984,-1.8384375
2139,1.0,0.17714062,-2.3680625
2140,3.0,0.20250391,-3.0280625
2141,9.0,0.1800625,-2.518875
2142,0.0,0.45036328,-3.8025
2143,4.0,0.19228711,-3.721375
2144,2.0,0.12288477,-2.757375
2145,4.0,0.16573828,-3.3041875
2146,5.0,0.15448633,-3.7628125
2147,3.0,0.18080469,-3.690125
2148,9.0,0.3138457,-6.0845625
2149,0.0,0.25866406,-5.145625
2150,1.0,0.067634766,-1.410875
2151,3.0,0.38022852,-5.2323125
2152,9.0,0.26593359,-3.9913125
2153,0.0,0.31988281,-3.0180625
2154,4.0,0.21158789,-3.901625
2155,2.0,0.19742187,-4.047875
2156,2.0,0.3624082,-4.4905625
2157,0.0,0.49307031,-2.892875
2158,0.0,0.44060156,-1.6279375
2159,1.0,0.19523047,-0.8776875
2160,3.0,0.2646582,-3.4330625
2161,2.0,0.39014258,-6.121875
2162,0.0,0.471,-3.108
2163,9.0,0.33136133,-4.273
2164,2.0,0.28554492,-5.41175
2165,0.0,0.46012695,-2.757875
2166,4.0,0.165,-3.3045625
2167,9.0,0.21893164,-4.2990625
2168,2.0,0.26200195,-4.2871875
2169,0.0,0.46235742,-5.634125
2170,5.0,0.38319141,-5.44775
2171,9.0,0.18878906,-3.0636875
2172,2.0,0.17265039,-3.02575
2173,0.0,0.21296484,-1.6684375
2174,0.0,0.23607031,-2.3098125
2175,0.0,0.25761328,-2.3586875
2176,1.0,0.089236328,-0.6251875
2177,2.0,0.40245898,-4.9370625
2178,0.0,0.48723242,-2.3460625
2179,0.0,0.41818359,-4.63875
2180,0.0,0.43891406,-2.859
2181,6.0,0.27881836,-4.3296875
2182,2.0,0.17937695,-2.999875
2183,0.0,0.46525391,-4.268125
2184,2.0,0.29432422,-5.3350625
2185,0.0,0.41381055,-3.4913125
2186,3.0,0.28633789,-3.591
2187,1.0,0.22025,-3.0306875
2188,0.0,0.36124023,-3.3540625
2189,0.0,0.3807207,-4.4460625
2190,2.0,0.21678516,-3.9260625
2191,0.0,0.36006641,-3.2760625
2192,0.0,0.339125,-1.304625
2193,6.0,0.19554297,-3.01125
2194,9.0,0.14333789,-2.5066875
2195,9.0,0.15925781,-2.598
2196,9.0,0.13710156,-2.3773125
2197,1.0,0.091064453,-0.33625
2198,2.0,0.19486914,-3.263375
2199,0.0,0.43852344,-2.296
2200,2.0,0.2285293,-4.7909375
2201,3.0,0.32294922,-4.96825
2202,2.0,0.25946094,-4.9086875
2203,0.0,0.396875,-1.6061875
2204,0.0,0.36752344,-2.3046875
2205,0.0,0.38666406,-2.618125
2206,7.0,0.19035547,-3.197625
2207,2.0,0.32372266,-4.3731875
2208,0.0,0.33942383,-2.816875
2209,0.0,0.42518555,-2.9306875
2210,2.0,0.36457422,-5.483875
2211,0.0,0.45269336,-4.4751875
2212,0.0,0.40038086,-2.0874375
2213,1.0,0.15889062,-0.7723125
2214,3.0,0.31435742,-5.30375
2215,2.0,0.29497266,-5.505625
2216,0.0,0.26485742,-2.1836875
2217,0.0,0.30535547,-3.164875
2218,0.0,0.37462109,-4.6270625
2219,6.0,0.190125,-3.3479375
2220,1.0,0.11264648,-0.2361875
2221,9.0,0.17601953,-3.165375
2222,9.0,0.19052344,-3.313
2223,5.0,0.25864844,-4.2033125
2224,6.0,0.21074023,-3.88475
2225,1.0,0.20147461,-0.6586875
2226,9.0,0.38073633,-3.9090625
2227,7.0,0.26589258,-4.75925
2228,1.0,0.20106445,-0.5115
2229,4.0,0.26000781,-4.66625
2230,1.0,0.17035547,-0.60275
2231,9.0,0.28158398,-3.5241875
2232,7.0,0.29444336,-5.786
2233,1.0,0.20624609,-0.4856875
2234,3.0,0.32183594,-4.6823125
2235,1.0,0.15667773,-0.576625
2236,9.0,0.24007813,-4.6259375
2237,8.0,0.38706445,-4.7500625
2238,1.0,0.12742188,-0.7746875
2239,0.0,0.24718164,-3.4359375
2240,1.0,0.1367793,-1.2078125
2241,9.0,0.26664453,-5.2673125
2242,7.0,0.17988086,-3.68975
2243,5.0,0.15593555,-3.0060625
2244,1.0,0.13757031,-0.627
2245,9.0,0.28401758,-3.2515625
2246,9.0,0.30668164,-3.5968125
2247,6.0,0.33461719,-6.2285
2248,6.0,0.28325391,-5.2513125
2249,7.0,0.16594141,-2.926125
2250,1.0,0.1735625,-0.5236875
2251,4.0,0.16944336,-2.302875
2252,1.0,0.13386328,-0.4603125
2253,9.0,0.33193359,-3.9718125
2254,8.0,0.25750977,-2.2086875
2255,0.0,0.43002148,-2.2696875
2256,9.0,0.20395117,-3.1853125
2257,1.0,0.18241406,-1.7259375
2258,9.0,0.24345117,-3.248125
2259,8.0,0.3180957,-4.3368125
2260,5.0,0.2882832,-4.770875
2261,0.0,0.3902207,-3.342375
2262,5.0,0.24598828,-4.489875
2263,0.0,0.3564043,-3.6638125
2264,0.0,0.39567969,-3.775375
2265,1.0,0.13016797,-0.4386875
2266,1.0,0.10491016,-0.7456875
2267,9.0,0.13062305,-1.9200625
2268,8.0,0.31791016,-3.7708125
2269,0.0,0.44560547,-3.518625
2270,5.0,0.18180469,-3.0364375
2271,1.0,0.21874023,-0.899
2272,7.0,0.42445703,-4.7930625
2273,0.0,0.45062109,-1.7868125
2274,1.0,0.20094141,-0.5901875
2275,9.0,0.14010547,-2.987875
2276,9.0,0.1735957,-2.556375
2277,6.0,0.20330078,-3.322625
2278,9.0,0.21626563,-3.61525
2279,9.0,0.31867773,-5.0266875
2280,5.0,0.38185937,-5.7153125
2281,0.0,0.44405469,-4.3299375
2282,4.0,0.18390234,-3.9641875
2283,9.0,0.19468164,-3.2516875
2284,9.0,0.31331836,-5.234625
2285,9.0,0.34806836,-4.6636875
2286,0.0,0.43075781,-3.5646875
2287,1.0,0.14100391,-0.72
2288,8.0,0.48707422,-3.45225
2289,9.0,0.32275195,-4.5200625
2290,1.0,0.21762109,-0.919625
2291,0.0,0.42545898,-2.3104375
2292,4.0,0.27118945,-5.1365625
2293,8.0,0.3085,-4.161875
2294,9.0,0.1964707,-2.8615
2295,1.0,0.14162305,-1.396
2296,2.0,0.3433125,-5.63875
2297,2.0,0.31481055,-3.7885625
2298,8.0,0.26771875,-2.972875
2299,9.0,0.22709961,-3.6794375
2300,5.0,0.30476953,-5.2653125
2301,0.0,0.29819141,-3.56975
2302,2.0,0.309625,-4.95275
2303,8.0,0.22813086,-2.677875
2304,9.0,0.15668945,-3.186125
2305,7.0,0.12164258,-2.7250625
2306,0.0,0.37061719,-3.7656875
2307,2.0,0.27708008,-6.11525
2308,8.0,0.40599219,-2.685625
2309,9.0,0.35265234,-4.1054375
2310,0.0,0.44163867,-4.752125
2311,1.0,0.231125,-0.94875
2312,5.0,0.32344922,-5.2779375
2313,8.0,0.27122852,-3.7273125
2314,1.0,0.13760156,-0.6756875
2315,1.0,0.14508789,-0.4515
2316,9.0,0.19192969,-3.6740625
2317,8.0,0.20182617,-3.198125
2318,9.0,0.16715039,-3.0455
2319,1.0,0.12403711,-0.45925
2320,0.0,0.34638672,-3.5878125
2321,4.0,0.19795508,-4.1676875
2322,8.0,0.24357227,-2.9170625
2323,9.0,0.24077344,-3.4290625
2324,0.0,0.37478516,-3.9449375
2325,9.0,0.1603418,-3.2399375
2326,8.0,0.42968359,-4.415625
2327,9.0,0.37522461,-4.0751875
2328,1.0,0.23783789,-0.9815625
2329,9.0,0.33538672,-3.9215625
2330,8.0,0.27746094,-4.6858125
2331,4.0,0.21932617,-4.9929375
2332,7.0,0.19612891,-4.27875
2333,7.0,0.2049082,-4.3041875
2334,0.0,0.40678711,-3.3389375
2335,8.0,0.16998047,-2.7985625
2336,4.0,0.17835937,-2.29925
2337,5.0,0.1738125,-3.8840625
2338,2.0,0.24723047,-4.4385
2339,8.0,0.11469336,-1.1860625
2340,4.0,0.11040039,-1.0778125
2341,1.0,0.09136718699999999,-0.4304375
2342,3.0,0.081978516,-1.5713125
2343,2.0,0.098121094,-1.977625
2344,8.0,0.34663867,-2.43325
2345,4.0,0.24713086,-4.376625
2346,7.0,0.22241992,-4.2011875
2347,0.0,0.30768945,-2.5954375
2348,1.0,0.13489258,-0.252625
2349,8.0,0.30842383,-5.3401875
2350,4.0,0.20826953,-3.633
2351,1.0,0.11755859,-0.546625
2352,2.0,0.33994922,-5.904125
2353,6.0,0.15338477,-3.1585
2354,0.0,0.33163281,-3.3355
2355,1.0,0.060169922,-0.6791875
2356,7.0,0.24145703,-5.20275
2357,1.0,0.15309961,-0.517875
2358,6.0,0.30098828,-6.4419375
2359,5.0,0.18081641,-3.34325
2360,7.0,0.29744727,-5.4004375
2361,2.0,0.35743555,-5.2845
2362,0.0,0.44303906,-2.2975625
2363,7.0,0.28400586,-4.984125
2364,6.0,0.25196094,-4.2266875
2365,5.0,0.28462695,-4.688625
2366,9.0,0.17773633,-3.628625
2367,3.0,0.21419336,-1.8233125
2368,2.0,0.30871875,-4.3361875
2369,3.0,0.22320313,-2.806375
2370,5.0,0.36860742,-5.2060625
2371,7.0,0.24781445,-4.7665625
2372,1.0,0.19113086,-0.9529375
2373,5.0,0.31378711,-4.869
2374,5.0,0.2720625,-5.821875
2375,9.0,0.23871094,-3.58175
2376,0.0,0.37298047,-3.0148125
2377,4.0,0.23423242,-3.962625
2378,5.0,0.37411719,-4.8251875
2379,6.0,0.32263086,-4.926
2380,0.0,0.52864844,-2.0689375
2381,1.0,0.21592969,-0.6776875
2382,5.0,0.35986719,-5.0923125
2383,9.0,0.20744336,-3.7363125
2384,0.0,0.36405664,-1.8345
2385,1.0,0.13743359,-0.297875
2386,5.0,0.31410352,-5.3563125
2387,9.0,0.26366992,-3.5430625
2388,8.0,0.30995703,-2.99925
2389,7.0,0.26652148,-4.352875
2390,5.0,0.37716016,-5.5358125
2391,9.0,0.32399805,-3.6455625
2392,7.0,0.22898633,-3.8538125
2393,1.0,0.19616016,-0.8749375
2394,5.0,0.38608203,-5.83775
2395,5.0,0.17764258,-3.615625
2396,9.0,0.25649609,-4.84025
2397,4.0,0.18991211,-4.3025
2398,0.0,0.46813867,-1.7313125
2399,4.0,0.17910547,-3.856
2400,7.0,0.24776758,-4.3211875
2401,0.0,0.37437891,-1.7210625
2402,8.0,0.36791797,-1.7798125
2403,0.0,0.44779492,-1.6871875
2404,9.0,0.26663086,-3.441375
2405,7.0,0.16984375,-3.620125
2406,0.0,0.32235156,-4.26875
2407,4.0,0.28919727,-4.9364375
2408,5.0,0.23594531,-4.2834375
2409,7.0,0.15073828,-3.9104375
2410,1.0,0.10736719,-0.22725
2411,1.0,0.12208984,-0.3139375
2412,7.0,0.15983203,-3.2945625
2413,1.0,0.09361132800000001,-0.458625
2414,6.0,0.20867383,-3.7443125
2415,3.0,0.15773828,-2.32525
2416,7.0,0.11468945,-2.700125
2417,6.0,0.40891211,-5.9803125
2418,7.0,0.24482813,-4.285875
2419,4.0,0.28936719,-4.1814375
2420,8.0,0.38985742,-2.2789375
2421,6.0,0.28354492,-5.3231875
2422,7.0,0.18330469,-3.5765
2423,1.0,0.14385742,-0.716375
2424,6.0,0.25924609,-4.822625
2425,3.0,0.31990625,-4.2178125
2426,6.0,0.19199219,-3.532125
2427,0.0,0.37616602,-4.028
2428,2.0,0.30313867,-3.5388125
2429,2.0,0.33349023,-5.87225
2430,8.0,0.32626953,-3.5511875
2431,1.0,0.15754102,-0.3066875
2432,2.0,0.36463672,-5.2138125
2433,4.0,0.29653906,-5.3133125
2434,0.0,0.35502539,-1.6113125
2435,4.0,0.31567578,-5.128625
2436,7.0,0.17952539,-2.6530625
2437,0.0,0.42798047,-1.8614375
2438,6.0,0.1585332,-3.044875
2439,8.0,0.2986543,-4.975125
2440,7.0,0.23536914,-4.077375
2441,7.0,0.19237891,-4.173875
2442,6.0,0.28410352,-5.23025
2443,6.0,0.15351367,-2.8905
2444,8.0,0.1933457,-2.478125
2445,0.0,0.25164063,-3.43575
2446,0.0,0.2812207,-2.873125
2447,9.0,0.19905664,-3.7884375
2448,6.0,0.15839062,-3.244375
2449,8.0,0.19559961,-2.8805625
2450,0.0,0.34073438,-1.85625
2451,0.0,0.33127734,-3.2449375
2452,9.0,0.13342969,-2.5986875
2453,6.0,0.28703906,-4.3553125
2454,9.0,0.24451562,-2.5500625
2455,1.0,0.19193359,-1.929375
2456,6.0,0.32134961,-4.70525
2457,0.0,0.43997461,-1.51125
2458,6.0,0.29367383,-5.8570625
2459,8.0,0.22288086,-0.879125
2460,0.0,0.29558984,-2.858
2461,0.0,0.30986328,-2.678625
2462,5.0,0.23297852,-3.4668125
2463,1.0,0.11691992,-0.5206875
2464,3.0,0.27248438,-4.349875
2465,5.0,0.33986133,-5.56675
2466,7.0,0.15743945,-3.077375
2467,2.0,0.29096289,-5.5216875
2468,9.0,0.23552734,-4.1799375
2469,7.0,0.1796543,-4.172875
2470,3.0,0.2641543,-3.894125
2471,9.0,0.22712305,-3.956625
2472,9.0,0.20827734,-3.6744375
2473,7.0,0.17454883,-3.9793125
2474,4.0,0.22663281,-4.6451875
2475,7.0,0.18027344,-3.6921875
2476,7.0,0.16354492,-3.2545625
2477,9.0,0.18811328,-2.8484375
2478,7.0,0.2190332,-3.64075
2479,0.0,0.29772266,-2.9845
2480,0.0,0.28343945,-1.48925
2481,5.0,0.34370508,-6.6133125
2482,5.0,0.28977539,-5.54325
2483,8.0,0.22076758,-3.50925
2484,0.0,0.33359961,-2.69725
2485,1.0,0.16531836,-0.9685
2486,0.0,0.32907812,-1.86675
2487,6.0,0.37031445,-6.1486875
2488,8.0,0.44749609,-3.6575625
2489,6.0,0.32792187,-5.7695
2490,9.0,0.13053516,-1.8559375
2491,6.0,0.18212695,-3.0996875
2492,8.0,0.18795117,-2.6435
2493,5.0,0.18545703,-3.2850625
2494,7.0,0.16485938,-3.327375
2495,9.0,0.13412695,-2.6535
2496,6.0,0.20576172,-3.9106875
2497,8.0,0.21619336,-3.8670625
2498,2.0,0.21616992,-4.3509375
2499,2.0,0.25119336,-5.2188125
2500,6.0,0.17179883,-4.12625
2501,8.0,0.16503906,-2.1281875
2502,0.0,0.28352734,-3.212875
2503,0.0,0.30418555,-2.98925
2504,9.0,0.17923633,-3.3268125
2505,6.0,0.29987891,-4.787625
2506,8.0,0.27644531,-2.738125
2507,1.0,0.19510156,-0.5563125
2508,3.0,0.27653711,-3.3175625
2509,7.0,0.27126758,-4.673875
2510,1.0,0.17750586,-0.406875
2511,4.0,0.23229883,-2.5465625
2512,5.0,0.26604883,-5.25375
2513,8.0,0.21367188,-3.5629375
2514,8.0,0.22887305,-3.4574375
2515,3.0,0.25031445,-4.073125
2516,1.0,0.14119141,-0.4194375
2517,0.0,0.2688418,-2.9066875
2518,8.0,0.23996094,-4.4979375
2519,7.0,0.20120117,-4.0053125
2520,1.0,0.14755273,-0.888
2521,1.0,0.12993359,-1.4123125
2522,1.0,0.1147207,-0.7149375
2523,8.0,0.34984961,-4.391
2524,7.0,0.28327148,-5.4188125
2525,5.0,0.31289453,-4.549
2526,0.0,0.35154688,-4.05375
2527,3.0,0.39774414,-6.05375
2528,8.0,0.29217773,-3.0855625
2529,7.0,0.23177344,-4.517375
2530,4.0,0.28769141,-4.7579375
2531,1.0,0.11771484,-0.616875
2532,3.0,0.22101953,-4.0928125
2533,8.0,0.45689844,-4.434625
2534,8.0,0.43435742,-3.4658125
2535,3.0,0.30616797,-4.56425
2536,1.0,0.20846484,-0.99375
2537,7.0,0.24716016,-4.4928125
2538,8.0,0.18168164,-1.866875
2539,7.0,0.18101367,-3.8128125
2540,8.0,0.1979668,-3.116375
2541,6.0,0.25779102,-4.3279375
2542,0.0,0.36387305,-2.0845625
2543,4.0,0.17220508,-3.4438125
2544,8.0,0.20913672,-3.9043125
2545,4.0,0.14190234,-2.9960625
2546,1.0,0.094763672,-0.387625
2547,1.0,0.10303711,-0.8368125
2548,1.0,0.09512695300000001,-1.0759375
2549,8.0,0.20894531,-4.481875
2550,4.0,0.16884766,-3.1375625
2551,6.0,0.18485742,-3.0564375
